tc_num,name_cn,name_en,dateUTC,dateCST,vmax,grade,latTC,lonTC,mslp,attr
2414,普拉桑,PULASAN,202409160900,202409161700,18,热带风暴,16.5,142.4,998,analysis
2414,普拉桑,PULASAN,202409161200,202409162000,18,热带风暴,16.8,142.0,998,analysis
2414,普拉桑,PULASAN,202409161500,202409162300,18,热带风暴,16.9,141.7,998,analysis
2414,普拉桑,PULASAN,202409161800,202409170200,18,热带风暴,17.2,141.3,998,analysis
2414,普拉桑,PULASAN,202409162100,202409170500,18,热带风暴,17.4,140.8,998,analysis
2414,普拉桑,PULASAN,202409170000,202409170800,18,热带风暴,18.2,140.0,998,analysis
2414,普拉桑,PULASAN,202409170300,202409171100,18,热带风暴,20.8,138.5,998,analysis
2414,普拉桑,PULASAN,202409170600,202409171400,18,热带风暴,22.1,137.0,998,analysis
2414,普拉桑,PULASAN,202409170900,202409171700,18,热带风暴,22.1,135.5,998,analysis
2414,普拉桑,PULASAN,202409171200,202409172000,18,热带风暴,22.1,134.9,998,analysis
2414,普拉桑,PULASAN,202409171500,202409172300,23,热带风暴,22.2,133.7,990,analysis
2414,普拉桑,PULASAN,202409171800,202409180200,23,热带风暴,22.2,133.0,990,analysis
2414,普拉桑,PULASAN,202409172100,202409180500,23,热带风暴,22.8,132.6,990,analysis
2414,普拉桑,PULASAN,202409180000,202409180800,23,热带风暴,23.2,132.3,990,analysis
2414,普拉桑,PULASAN,202409180300,202409181100,23,热带风暴,23.6,131.1,990,analysis
2414,普拉桑,PULASAN,202409180600,202409181400,23,热带风暴,24.3,130.2,990,analysis
2414,普拉桑,PULASAN,202409180900,202409181700,23,热带风暴,25.7,129.2,990,analysis
2414,普拉桑,PULASAN,202409181200,202409182000,23,热带风暴,26.0,128.9,990,analysis
2414,普拉桑,PULASAN,202409181500,202409182300,23,热带风暴,26.6,127.2,990,analysis
2414,普拉桑,PULASAN,202409181800,202409190200,23,热带风暴,27.2,126.2,990,analysis
2414,普拉桑,PULASAN,202409181900,202409190300,23,热带风暴,27.4,125.8,990,analysis
2414,普拉桑,PULASAN,202409182000,202409190400,23,热带风暴,27.4,125.8,990,analysis
2414,普拉桑,PULASAN,202409182100,202409190500,23,热带风暴,27.4,125.8,990,analysis
2414,普拉桑,PULASAN,202409182200,202409190600,23,热带风暴,27.4,125.8,990,analysis
2414,普拉桑,PULASAN,202409182300,202409190700,23,热带风暴,27.4,125.8,990,analysis
2414,普拉桑,PULASAN,202409190000,202409190800,25,强热带风暴,28.0,125.7,985,analysis
2414,普拉桑,PULASAN,202409190100,202409190900,25,强热带风暴,28.4,125.4,985,analysis
2414,普拉桑,PULASAN,202409190200,202409191000,25,强热带风暴,28.8,125.1,985,analysis
2414,普拉桑,PULASAN,202409190300,202409191100,25,强热带风暴,29.1,124.8,985,analysis
2414,普拉桑,PULASAN,202409190400,202409191200,25,强热带风暴,29.2,124.6,985,analysis
2414,普拉桑,PULASAN,202409190500,202409191300,25,强热带风暴,29.2,124.5,985,analysis
2414,普拉桑,PULASAN,202409190600,202409191400,25,强热带风暴,29.4,124.3,985,analysis
2414,普拉桑,PULASAN,202409190700,202409191500,25,强热带风暴,29.5,124.2,985,analysis
2414,普拉桑,PULASAN,202409190800,202409191600,25,强热带风暴,29.8,123.5,985,analysis
2414,普拉桑,PULASAN,202409190900,202409191700,25,强热带风暴,30.0,123.1,985,analysis
2414,普拉桑,PULASAN,202409191000,202409191800,25,强热带风暴,30.2,122.6,985,analysis
2414,普拉桑,PULASAN,202409191100,202409191900,25,强热带风暴,30.3,122.2,990,analysis
2414,普拉桑,PULASAN,202409191200,202409192000,25,强热带风暴,30.4,122.0,990,analysis
2414,普拉桑,PULASAN,202409191300,202409192100,25,强热带风暴,30.7,121.8,990,analysis
2414,普拉桑,PULASAN,202409191400,202409192200,23,热带风暴,31.0,121.7,995,analysis
2414,普拉桑,PULASAN,202409191500,202409192300,23,热带风暴,31.1,121.6,995,analysis
2414,普拉桑,PULASAN,202409191600,202409200000,23,热带风暴,31.2,121.4,995,analysis
2414,普拉桑,PULASAN,202409191700,202409200100,23,热带风暴,31.4,121.2,995,analysis
2414,普拉桑,PULASAN,202409191800,202409200200,20,热带风暴,31.5,120.9,998,analysis
2414,普拉桑,PULASAN,202409191900,202409200300,20,热带风暴,31.6,120.7,998,analysis
2414,普拉桑,PULASAN,202409192000,202409200400,20,热带风暴,31.8,120.4,998,analysis
2414,普拉桑,PULASAN,202409192100,202409200500,18,热带风暴,31.9,120.3,1000,analysis
2414,普拉桑,PULASAN,202409192200,202409200600,18,热带风暴,31.9,120.2,1000,analysis
2414,普拉桑,PULASAN,202409192300,202409200700,18,热带风暴,31.9,120.0,1000,analysis
2414,普拉桑,PULASAN,202409200000,202409200800,15,热带低压,31.9,120.0,1000,analysis
2414,普拉桑,PULASAN,202409200300,202409201100,15,热带低压,32.1,120.0,1000,analysis
2414,普拉桑,PULASAN,202409200600,202409201400,15,热带低压,32.5,120.4,1000,analysis
2414,普拉桑,PULASAN,202409200900,202409201700,15,热带低压,32.7,120.6,1000,analysis
2414,普拉桑,PULASAN,202409201200,202409202000,15,热带低压,33.0,121.1,1000,analysis
2414,普拉桑,PULASAN,202409201500,202409202300,15,热带低压,33.0,121.7,998,analysis
2414,普拉桑,PULASAN,202409201800,202409210200,18,热带风暴,33.3,122.8,998,analysis
2414,普拉桑,PULASAN,202409201900,202409210300,18,热带风暴,33.4,123.0,998,analysis
2414,普拉桑,PULASAN,202409202000,202409210400,18,热带风暴,33.5,123.2,998,analysis
2414,普拉桑,PULASAN,202409202100,202409210500,23,热带风暴,33.7,123.5,990,analysis
2414,普拉桑,PULASAN,202409202200,202409210600,23,热带风暴,33.8,123.7,990,analysis
2414,普拉桑,PULASAN,202409202300,202409210700,23,热带风暴,33.9,123.7,990,analysis
2414,普拉桑,PULASAN,202409210000,202409210800,20,热带风暴,34.2,123.8,995,analysis
2414,普拉桑,PULASAN,202409210100,202409210900,20,热带风暴,34.3,124.2,995,analysis
2414,普拉桑,PULASAN,202409210200,202409211000,20,热带风暴,34.4,124.5,995,analysis
2414,普拉桑,PULASAN,202409210300,202409211100,20,热带风暴,34.5,124.7,995,analysis
2414,普拉桑,PULASAN,202409210400,202409211200,20,热带风暴,34.6,125.0,995,analysis
2414,普拉桑,PULASAN,202409210500,202409211300,20,热带风暴,34.8,125.6,995,analysis
2414,普拉桑,PULASAN,202409210600,202409211400,18,热带风暴,34.9,126.0,1000,analysis
2414,普拉桑,PULASAN,202409210900,202409211700,18,热带风暴,35.1,126.9,1000,analysis
2413,贝碧嘉,BEBINCA,202409101200,202409102000,18,热带风暴,12.4,145.4,998,analysis
2413,贝碧嘉,BEBINCA,202409101500,202409102300,18,热带风暴,12.9,144.9,998,analysis
2413,贝碧嘉,BEBINCA,202409101800,202409110200,18,热带风暴,13.3,144.5,998,analysis
2413,贝碧嘉,BEBINCA,202409102100,202409110500,23,热带风暴,13.4,143.9,990,analysis
2413,贝碧嘉,BEBINCA,202409110000,202409110800,23,热带风暴,13.6,143.3,990,analysis
2413,贝碧嘉,BEBINCA,202409110300,202409111100,25,强热带风暴,14.0,143.2,985,analysis
2413,贝碧嘉,BEBINCA,202409110600,202409111400,25,强热带风暴,14.7,142.5,985,analysis
2413,贝碧嘉,BEBINCA,202409110900,202409111700,25,强热带风暴,15.0,141.8,985,analysis
2413,贝碧嘉,BEBINCA,202409111200,202409112000,25,强热带风暴,15.1,141.6,985,analysis
2413,贝碧嘉,BEBINCA,202409111500,202409112300,28,强热带风暴,15.2,141.4,982,analysis
2413,贝碧嘉,BEBINCA,202409111800,202409120200,28,强热带风暴,16.0,140.8,982,analysis
2413,贝碧嘉,BEBINCA,202409112100,202409120500,28,强热带风暴,17.1,140.4,982,analysis
2413,贝碧嘉,BEBINCA,202409120000,202409120800,28,强热带风暴,17.3,140.0,982,analysis
2413,贝碧嘉,BEBINCA,202409120300,202409121100,28,强热带风暴,18.1,139.9,982,analysis
2413,贝碧嘉,BEBINCA,202409120600,202409121400,30,强热带风暴,19.1,139.8,980,analysis
2413,贝碧嘉,BEBINCA,202409120900,202409121700,30,强热带风暴,20.1,139.5,980,analysis
2413,贝碧嘉,BEBINCA,202409121200,202409122000,30,强热带风暴,20.4,138.9,980,analysis
2413,贝碧嘉,BEBINCA,202409121500,202409122300,30,强热带风暴,20.7,138.4,980,analysis
2413,贝碧嘉,BEBINCA,202409121800,202409130200,30,强热带风暴,21.0,137.6,980,analysis
2413,贝碧嘉,BEBINCA,202409122100,202409130500,30,强热带风暴,21.1,137.3,980,analysis
2413,贝碧嘉,BEBINCA,202409130000,202409130800,28,强热带风暴,21.7,137.1,982,analysis
2413,贝碧嘉,BEBINCA,202409130300,202409131100,28,强热带风暴,22.5,136.3,982,analysis
2413,贝碧嘉,BEBINCA,202409130600,202409131400,28,强热带风暴,23.6,135.6,982,analysis
2413,贝碧嘉,BEBINCA,202409130900,202409131700,28,强热带风暴,24.3,135.0,982,analysis
2413,贝碧嘉,BEBINCA,202409131200,202409132000,28,强热带风暴,24.9,133.8,982,analysis
2413,贝碧嘉,BEBINCA,202409131500,202409132300,28,强热带风暴,25.2,133.2,982,analysis
2413,贝碧嘉,BEBINCA,202409131800,202409140200,28,强热带风暴,25.3,132.7,982,analysis
2413,贝碧嘉,BEBINCA,202409132100,202409140500,28,强热带风暴,25.7,132.2,982,analysis
2413,贝碧嘉,BEBINCA,202409140000,202409140800,28,强热带风暴,26.2,131.5,982,analysis
2413,贝碧嘉,BEBINCA,202409140300,202409141100,28,强热带风暴,26.7,131.0,982,analysis
2413,贝碧嘉,BEBINCA,202409140600,202409141400,30,强热带风暴,27.3,130.3,980,analysis
2413,贝碧嘉,BEBINCA,202409140900,202409141700,30,强热带风暴,27.9,129.6,980,analysis
2413,贝碧嘉,BEBINCA,202409141200,202409142000,30,强热带风暴,28.2,129.3,980,analysis
2413,贝碧嘉,BEBINCA,202409141500,202409142300,33,台风,28.5,128.6,975,analysis
2413,贝碧嘉,BEBINCA,202409141800,202409150200,33,台风,28.8,128.0,975,analysis
2413,贝碧嘉,BEBINCA,202409142100,202409150500,33,台风,29.1,127.5,975,analysis
2413,贝碧嘉,BEBINCA,202409150000,202409150800,35,台风,29.6,127.1,970,analysis
2413,贝碧嘉,BEBINCA,202409150200,202409151000,35,台风,29.7,126.9,970,analysis
2413,贝碧嘉,BEBINCA,202409150300,202409151100,38,台风,29.8,126.7,965,analysis
2413,贝碧嘉,BEBINCA,202409150400,202409151200,40,台风,29.9,126.5,960,analysis
2413,贝碧嘉,BEBINCA,202409150500,202409151300,40,台风,30.1,126.4,960,analysis
2413,贝碧嘉,BEBINCA,202409150600,202409151400,40,台风,30.1,126.2,960,analysis
2413,贝碧嘉,BEBINCA,202409150700,202409151500,40,台风,30.2,126.0,960,analysis
2413,贝碧嘉,BEBINCA,202409150800,202409151600,40,台风,30.2,125.8,960,analysis
2413,贝碧嘉,BEBINCA,202409150900,202409151700,40,台风,30.2,125.8,960,analysis
2413,贝碧嘉,BEBINCA,202409151000,202409151800,40,台风,30.3,125.5,960,analysis
2413,贝碧嘉,BEBINCA,202409151100,202409151900,40,台风,30.3,125.1,960,analysis
2413,贝碧嘉,BEBINCA,202409151200,202409152000,40,台风,30.3,124.8,960,analysis
2413,贝碧嘉,BEBINCA,202409151300,202409152100,40,台风,30.3,124.6,960,analysis
2413,贝碧嘉,BEBINCA,202409151400,202409152200,40,台风,30.3,124.4,960,analysis
2413,贝碧嘉,BEBINCA,202409151500,202409152300,40,台风,30.3,124.2,960,analysis
2413,贝碧嘉,BEBINCA,202409151600,202409160000,40,台风,30.4,123.9,960,analysis
2413,贝碧嘉,BEBINCA,202409151700,202409160100,42,强台风,30.5,123.6,955,analysis
2413,贝碧嘉,BEBINCA,202409151800,202409160200,42,强台风,30.5,123.2,955,analysis
2413,贝碧嘉,BEBINCA,202409151900,202409160300,42,强台风,30.6,123.0,955,analysis
2413,贝碧嘉,BEBINCA,202409152000,202409160400,42,强台风,30.6,122.8,955,analysis
2413,贝碧嘉,BEBINCA,202409152100,202409160500,45,强台风,30.7,122.5,955,analysis
2413,贝碧嘉,BEBINCA,202409152200,202409160600,45,强台风,30.7,122.3,955,analysis
2413,贝碧嘉,BEBINCA,202409152300,202409160700,45,强台风,30.8,122.1,955,analysis
2413,贝碧嘉,BEBINCA,202409160000,202409160800,42,强台风,30.9,121.8,955,analysis
2413,贝碧嘉,BEBINCA,202409160100,202409160900,40,台风,31.0,121.6,965,analysis
2413,贝碧嘉,BEBINCA,202409160200,202409161000,38,台风,31.1,121.4,975,analysis
2413,贝碧嘉,BEBINCA,202409160300,202409161100,38,台风,31.2,121.1,975,analysis
2413,贝碧嘉,BEBINCA,202409160400,202409161200,38,台风,31.3,120.9,975,analysis
2413,贝碧嘉,BEBINCA,202409160500,202409161300,35,台风,31.4,120.7,975,analysis
2413,贝碧嘉,BEBINCA,202409160600,202409161400,33,台风,31.5,120.5,975,analysis
2413,贝碧嘉,BEBINCA,202409160700,202409161500,30,强热带风暴,31.5,120.2,978,analysis
2413,贝碧嘉,BEBINCA,202409160800,202409161600,30,强热带风暴,31.5,120.1,978,analysis
2413,贝碧嘉,BEBINCA,202409160900,202409161700,30,强热带风暴,31.5,119.9,978,analysis
2413,贝碧嘉,BEBINCA,202409161000,202409161800,28,强热带风暴,31.6,119.8,980,analysis
2413,贝碧嘉,BEBINCA,202409161100,202409161900,28,强热带风暴,31.7,119.6,980,analysis
2413,贝碧嘉,BEBINCA,202409161200,202409162000,28,强热带风暴,31.8,119.4,980,analysis
2413,贝碧嘉,BEBINCA,202409161300,202409162100,28,强热带风暴,31.8,119.1,980,analysis
2413,贝碧嘉,BEBINCA,202409161400,202409162200,28,强热带风暴,31.9,118.9,980,analysis
2413,贝碧嘉,BEBINCA,202409161500,202409162300,25,强热带风暴,31.9,118.8,985,analysis
2413,贝碧嘉,BEBINCA,202409161600,202409170000,25,强热带风暴,32.0,118.5,985,analysis
2413,贝碧嘉,BEBINCA,202409161700,202409170100,25,强热带风暴,32.1,118.3,985,analysis
2413,贝碧嘉,BEBINCA,202409161800,202409170200,23,热带风暴,32.2,118.1,990,analysis
2413,贝碧嘉,BEBINCA,202409161900,202409170300,20,热带风暴,32.2,118.0,990,analysis
2413,贝碧嘉,BEBINCA,202409162000,202409170400,20,热带风暴,32.3,117.8,990,analysis
2413,贝碧嘉,BEBINCA,202409162100,202409170500,18,热带风暴,32.4,117.6,998,analysis
2413,贝碧嘉,BEBINCA,202409162200,202409170600,18,热带风暴,32.5,117.3,998,analysis
2413,贝碧嘉,BEBINCA,202409162300,202409170700,18,热带风暴,32.5,117.2,998,analysis
2413,贝碧嘉,BEBINCA,202409170000,202409170800,18,热带风暴,32.6,117.0,998,analysis
2413,贝碧嘉,BEBINCA,202409170100,202409170900,18,热带风暴,32.6,116.9,998,analysis
2413,贝碧嘉,BEBINCA,202409170200,202409171000,18,热带风暴,32.7,116.8,998,analysis
2413,贝碧嘉,BEBINCA,202409170300,202409171100,18,热带风暴,32.8,116.7,998,analysis
2413,贝碧嘉,BEBINCA,202409170400,202409171200,18,热带风暴,32.9,116.6,998,analysis
2413,贝碧嘉,BEBINCA,202409170500,202409171300,18,热带风暴,33.0,116.5,998,analysis
2413,贝碧嘉,BEBINCA,202409170600,202409171400,18,热带风暴,33.0,116.3,998,analysis
2413,贝碧嘉,BEBINCA,202409170700,202409171500,18,热带风暴,33.0,116.2,998,analysis
2413,贝碧嘉,BEBINCA,202409170800,202409171600,18,热带风暴,33.1,116.1,998,analysis
2413,贝碧嘉,BEBINCA,202409170900,202409171700,15,热带低压,33.1,116.1,1000,analysis
2413,贝碧嘉,BEBINCA,202409171200,202409172000,15,热带低压,33.1,115.9,1000,analysis
2413,贝碧嘉,BEBINCA,202409171500,202409172300,15,热带低压,33.2,115.7,1000,analysis
2413,贝碧嘉,BEBINCA,202409171800,202409180200,15,热带低压,33.3,115.4,1000,analysis
2413,贝碧嘉,BEBINCA,202409172100,202409180500,12,热带低压,33.5,115.2,1004,analysis
2413,贝碧嘉,BEBINCA,202409180000,202409180800,12,热带低压,33.5,115.0,1004,analysis
2413,贝碧嘉,BEBINCA,202409180300,202409181100,12,热带低压,33.5,114.8,1004,analysis
2413,贝碧嘉,BEBINCA,202409180600,202409181400,12,热带低压,33.4,114.8,1004,analysis
2413,贝碧嘉,BEBINCA,202409180900,202409181700,12,热带低压,33.2,114.7,1004,analysis
2413,贝碧嘉,BEBINCA,202409181200,202409182000,12,热带低压,32.7,114.9,1004,analysis
2412,丽琵,LEEPI,202409050600,202409051400,18,热带风暴,33.1,145.8,1002,analysis
2412,丽琵,LEEPI,202409050900,202409051700,18,热带风暴,33.6,146.1,1002,analysis
2412,丽琵,LEEPI,202409051200,202409052000,18,热带风暴,33.8,146.2,1002,analysis
2412,丽琵,LEEPI,202409051500,202409052300,18,热带风暴,34.1,146.4,1002,analysis
2412,丽琵,LEEPI,202409051800,202409060200,18,热带风暴,34.8,146.9,1002,analysis
2412,丽琵,LEEPI,202409052100,202409060500,18,热带风暴,35.4,147.4,1002,analysis
2412,丽琵,LEEPI,202409060000,202409060800,18,热带风暴,35.8,148.0,1002,analysis
2412,丽琵,LEEPI,202409061200,202409062000,15,热带低压,38.1,150.5,1005,forecast
2412,丽琵,LEEPI,202409070000,202409070800,15,热带低压,40.4,154.0,1005,forecast
2411,摩羯,YAGI,202409010600,202409011400,15,热带低压,13.0,125.3,1002,analysis
2411,摩羯,YAGI,202409010900,202409011700,15,热带低压,13.3,125.1,1002,analysis
2411,摩羯,YAGI,202409011200,202409012000,15,热带低压,13.9,124.5,1002,analysis
2411,摩羯,YAGI,202409011500,202409012300,18,热带风暴,14.3,123.9,998,analysis
2411,摩羯,YAGI,202409011800,202409020200,20,热带风暴,14.5,123.7,995,analysis
2411,摩羯,YAGI,202409012100,202409020500,20,热带风暴,14.5,123.1,995,analysis
2411,摩羯,YAGI,202409020000,202409020800,20,热带风暴,15.1,122.8,995,analysis
2411,摩羯,YAGI,202409020300,202409021100,20,热带风暴,15.7,122.7,995,analysis
2411,摩羯,YAGI,202409020600,202409021400,20,热带风暴,16.3,122.3,995,analysis
2411,摩羯,YAGI,202409020900,202409021700,20,热带风暴,16.8,122.1,995,analysis
2411,摩羯,YAGI,202409021200,202409022000,20,热带风暴,17.3,121.7,995,analysis
2411,摩羯,YAGI,202409021500,202409022300,20,热带风暴,17.7,121.3,995,analysis
2411,摩羯,YAGI,202409021800,202409030200,20,热带风暴,18.2,120.7,995,analysis
2411,摩羯,YAGI,202409022100,202409030500,20,热带风暴,18.2,119.7,995,analysis
2411,摩羯,YAGI,202409030000,202409030800,23,热带风暴,18.2,119.7,990,analysis
2411,摩羯,YAGI,202409030100,202409030900,23,热带风暴,18.4,119.3,990,analysis
2411,摩羯,YAGI,202409030200,202409031000,23,热带风暴,18.4,119.3,990,analysis
2411,摩羯,YAGI,202409030300,202409031100,23,热带风暴,18.4,119.3,990,analysis
2411,摩羯,YAGI,202409030400,202409031200,23,热带风暴,18.5,119.2,990,analysis
2411,摩羯,YAGI,202409030500,202409031300,23,热带风暴,18.7,119.1,990,analysis
2411,摩羯,YAGI,202409030600,202409031400,23,热带风暴,18.7,119.1,990,analysis
2411,摩羯,YAGI,202409030700,202409031500,23,热带风暴,18.7,118.9,990,analysis
2411,摩羯,YAGI,202409030800,202409031600,23,热带风暴,18.7,118.6,990,analysis
2411,摩羯,YAGI,202409030900,202409031700,25,强热带风暴,18.7,118.6,985,analysis
2411,摩羯,YAGI,202409031000,202409031800,25,强热带风暴,18.7,118.6,985,analysis
2411,摩羯,YAGI,202409031100,202409031900,25,强热带风暴,18.7,118.6,985,analysis
2411,摩羯,YAGI,202409031200,202409032000,25,强热带风暴,18.7,118.6,985,analysis
2411,摩羯,YAGI,202409031300,202409032100,25,强热带风暴,18.7,118.5,985,analysis
2411,摩羯,YAGI,202409031400,202409032200,25,强热带风暴,18.7,118.5,985,analysis
2411,摩羯,YAGI,202409031500,202409032300,28,强热带风暴,18.7,118.5,982,analysis
2411,摩羯,YAGI,202409031600,202409040000,28,强热带风暴,18.7,118.4,982,analysis
2411,摩羯,YAGI,202409031700,202409040100,28,强热带风暴,18.8,118.3,982,analysis
2411,摩羯,YAGI,202409031800,202409040200,28,强热带风暴,18.9,118.2,982,analysis
2411,摩羯,YAGI,202409031900,202409040300,28,强热带风暴,19.0,118.1,982,analysis
2411,摩羯,YAGI,202409032000,202409040400,28,强热带风暴,19.0,118.1,982,analysis
2411,摩羯,YAGI,202409032100,202409040500,30,强热带风暴,19.0,118.0,980,analysis
2411,摩羯,YAGI,202409032200,202409040600,30,强热带风暴,19.0,117.9,980,analysis
2411,摩羯,YAGI,202409032300,202409040700,30,强热带风暴,19.0,117.8,980,analysis
2411,摩羯,YAGI,202409040000,202409040800,35,台风,19.0,117.7,970,analysis
2411,摩羯,YAGI,202409040100,202409040900,35,台风,19.0,117.7,970,analysis
2411,摩羯,YAGI,202409040200,202409041000,35,台风,19.0,117.7,970,analysis
2411,摩羯,YAGI,202409040300,202409041100,38,台风,19.1,117.6,965,analysis
2411,摩羯,YAGI,202409040500,202409041300,38,台风,19.1,117.5,965,analysis
2411,摩羯,YAGI,202409040600,202409041400,42,强台风,19.1,117.4,955,analysis
2411,摩羯,YAGI,202409040700,202409041500,42,强台风,19.1,117.3,955,analysis
2411,摩羯,YAGI,202409040800,202409041600,42,强台风,19.1,117.2,955,analysis
2411,摩羯,YAGI,202409040900,202409041700,48,强台风,19.2,117.1,945,analysis
2411,摩羯,YAGI,202409041000,202409041800,48,强台风,19.2,117.1,945,analysis
2411,摩羯,YAGI,202409041100,202409041900,48,强台风,19.2,117.0,945,analysis
2411,摩羯,YAGI,202409041200,202409042000,50,强台风,19.2,116.9,940,analysis
2411,摩羯,YAGI,202409041300,202409042100,50,强台风,19.2,116.9,940,analysis
2411,摩羯,YAGI,202409041400,202409042200,50,强台风,19.2,116.7,940,analysis
2411,摩羯,YAGI,202409041500,202409042300,52,超强台风,19.2,116.5,935,analysis
2411,摩羯,YAGI,202409041600,202409050000,52,超强台风,19.2,116.4,935,analysis
2411,摩羯,YAGI,202409041700,202409050100,52,超强台风,19.2,116.4,935,analysis
2411,摩羯,YAGI,202409041800,202409050200,55,超强台风,19.1,116.3,930,analysis
2411,摩羯,YAGI,202409041900,202409050300,55,超强台风,19.1,116.2,930,analysis
2411,摩羯,YAGI,202409042000,202409050400,55,超强台风,19.0,116.1,930,analysis
2411,摩羯,YAGI,202409042100,202409050500,58,超强台风,19.0,116.0,925,analysis
2411,摩羯,YAGI,202409042200,202409050600,58,超强台风,19.0,115.9,925,analysis
2411,摩羯,YAGI,202409042300,202409050700,58,超强台风,19.0,115.8,925,analysis
2411,摩羯,YAGI,202409050000,202409050800,58,超强台风,19.0,115.7,925,analysis
2411,摩羯,YAGI,202409050100,202409050900,58,超强台风,19.1,115.7,925,analysis
2411,摩羯,YAGI,202409050200,202409051000,58,超强台风,19.1,115.6,925,analysis
2411,摩羯,YAGI,202409050300,202409051100,58,超强台风,19.2,115.5,925,analysis
2411,摩羯,YAGI,202409050400,202409051200,58,超强台风,19.2,115.4,925,analysis
2411,摩羯,YAGI,202409050500,202409051300,58,超强台风,19.2,115.3,925,analysis
2411,摩羯,YAGI,202409050600,202409051400,58,超强台风,19.2,115.2,925,analysis
2411,摩羯,YAGI,202409050700,202409051500,58,超强台风,19.3,115.1,925,analysis
2411,摩羯,YAGI,202409050800,202409051600,58,超强台风,19.3,114.9,925,analysis
2411,摩羯,YAGI,202409050900,202409051700,58,超强台风,19.3,114.8,925,analysis
2411,摩羯,YAGI,202409051000,202409051800,58,超强台风,19.3,114.6,925,analysis
2411,摩羯,YAGI,202409051100,202409051900,58,超强台风,19.3,114.4,925,analysis
2411,摩羯,YAGI,202409051200,202409052000,58,超强台风,19.3,114.2,925,analysis
2411,摩羯,YAGI,202409051300,202409052100,58,超强台风,19.3,113.9,925,analysis
2411,摩羯,YAGI,202409051400,202409052200,58,超强台风,19.3,113.8,925,analysis
2411,摩羯,YAGI,202409051500,202409052300,62,超强台风,19.3,113.5,915,analysis
2411,摩羯,YAGI,202409051600,202409060000,62,超强台风,19.3,113.3,915,analysis
2411,摩羯,YAGI,202409051700,202409060100,62,超强台风,19.3,113.2,915,analysis
2411,摩羯,YAGI,202409051800,202409060200,62,超强台风,19.3,113.0,915,analysis
2411,摩羯,YAGI,202409051900,202409060300,62,超强台风,19.2,112.9,915,analysis
2411,摩羯,YAGI,202409052000,202409060400,65,超强台风,19.2,112.8,910,analysis
2411,摩羯,YAGI,202409052100,202409060500,68,超强台风,19.2,112.7,905,analysis
2411,摩羯,YAGI,202409052200,202409060600,68,超强台风,19.2,112.5,905,analysis
2411,摩羯,YAGI,202409052300,202409060700,68,超强台风,19.2,112.4,905,analysis
2411,摩羯,YAGI,202409060000,202409060800,68,超强台风,19.2,112.3,905,analysis
2411,摩羯,YAGI,202409060100,202409060900,68,超强台风,19.2,112.2,905,analysis
2411,摩羯,YAGI,202409060200,202409061000,68,超强台风,19.3,112.1,905,analysis
2411,摩羯,YAGI,202409060300,202409061100,68,超强台风,19.4,112.0,905,analysis
2411,摩羯,YAGI,202409060400,202409061200,68,超强台风,19.5,111.8,905,analysis
2411,摩羯,YAGI,202409060500,202409061300,68,超强台风,19.6,111.7,905,analysis
2411,摩羯,YAGI,202409060600,202409061400,68,超强台风,19.7,111.4,905,analysis
2411,摩羯,YAGI,202409060700,202409061500,65,超强台风,19.8,111.2,910,analysis
2411,摩羯,YAGI,202409060800,202409061600,65,超强台风,19.8,111.1,910,analysis
2411,摩羯,YAGI,202409060900,202409061700,60,超强台风,19.9,110.8,920,analysis
2411,摩羯,YAGI,202409061000,202409061800,60,超强台风,20.0,110.7,920,analysis
2411,摩羯,YAGI,202409061100,202409061900,60,超强台风,20.0,110.4,920,analysis
2411,摩羯,YAGI,202409061200,202409062000,60,超强台风,20.0,110.3,920,analysis
2411,摩羯,YAGI,202409061300,202409062100,60,超强台风,20.1,110.1,920,analysis
2411,摩羯,YAGI,202409061400,202409062200,58,超强台风,20.2,110.0,925,analysis
2411,摩羯,YAGI,202409061500,202409062300,55,超强台风,20.3,109.8,930,analysis
2411,摩羯,YAGI,202409061600,202409070000,55,超强台风,20.3,109.5,930,analysis
2411,摩羯,YAGI,202409061700,202409070100,55,超强台风,20.3,109.3,930,analysis
2411,摩羯,YAGI,202409061800,202409070200,52,超强台风,20.3,109.1,935,analysis
2411,摩羯,YAGI,202409061900,202409070300,52,超强台风,20.3,108.9,935,analysis
2411,摩羯,YAGI,202409062000,202409070400,52,超强台风,20.3,108.7,935,analysis
2411,摩羯,YAGI,202409062100,202409070500,52,超强台风,20.3,108.6,935,analysis
2411,摩羯,YAGI,202409062200,202409070600,52,超强台风,20.3,108.5,935,analysis
2411,摩羯,YAGI,202409062300,202409070700,52,超强台风,20.3,108.4,935,analysis
2411,摩羯,YAGI,202409070000,202409070800,52,超强台风,20.4,108.2,935,analysis
2411,摩羯,YAGI,202409070100,202409070900,52,超强台风,20.4,108.0,935,analysis
2411,摩羯,YAGI,202409070200,202409071000,52,超强台风,20.5,107.8,935,analysis
2411,摩羯,YAGI,202409070300,202409071100,55,超强台风,20.6,107.7,930,analysis
2411,摩羯,YAGI,202409070400,202409071200,55,超强台风,20.6,107.5,930,analysis
2411,摩羯,YAGI,202409070500,202409071300,60,超强台风,20.7,107.4,920,analysis
2411,摩羯,YAGI,202409070600,202409071400,60,超强台风,20.8,107.2,920,analysis
2411,摩羯,YAGI,202409070700,202409071500,60,超强台风,20.8,107.0,920,analysis
